id,categoria_id,codigo,patologia
9272,1680,W002,"Queda no mesmo nível envolvendo gelo e neve - escolas, outras instituições e áreas de administração pública"
9273,1680,W003,Queda no mesmo nível envolvendo gelo e neve - área para a prática de esportes e atletismo
9274,1680,W004,Queda no mesmo nível envolvendo gelo e neve - rua e estrada
9275,1680,W005,Queda no mesmo nível envolvendo gelo e neve - áreas de comércio e de serviços
9276,1680,W006,Queda no mesmo nível envolvendo gelo e neve - áreas industriais e em construção
9277,1680,W007,Queda no mesmo nível envolvendo gelo e neve - fazenda
9278,1680,W008,Queda no mesmo nível envolvendo gelo e neve - outros locais especificados
9279,1680,W009,Queda no mesmo nível envolvendo gelo e neve - local não especificado
9280,1681,W010,"Queda no mesmo nível por escorregão, tropeção ou passos em falsos [traspés] - residência"
9281,1681,W011,"Queda no mesmo nível por escorregão, tropeção ou passos em falsos [traspés] - habitação coletiva"
9282,1681,W012,"Queda no mesmo nível por escorregão, tropeção ou passos em falsos [traspés] - escolas, outras instituições e áreas de administração pública"
9283,1681,W013,"Queda no mesmo nível por escorregão, tropeção ou passos em falsos [traspés] - área para a prática de esportes e atletismo"
9284,1681,W014,"Queda no mesmo nível por escorregão, tropeção ou passos em falsos [traspés] - rua e estrada"
9285,1681,W015,"Queda no mesmo nível por escorregão, tropeção ou passos em falsos [traspés] - áreas de comércio e de serviços"
9286,1681,W016,"Queda no mesmo nível por escorregão, tropeção ou passos em falsos [traspés] - áreas industriais e em construção"
9287,1681,W017,"Queda no mesmo nível por escorregão, tropeção ou passos em falsos [traspés] - fazenda"
9288,1681,W018,"Queda no mesmo nível por escorregão, tropeção ou passos em falsos [traspés] - outros locais especificados"
9289,1681,W019,"Queda no mesmo nível por escorregão, tropeção ou passos em falsos [traspés] - local não especificado"
9290,1682,W020,"Queda envolvendo patins de rodas ou para gelo, esqui ou pranchas de rodas - residência"
9291,1682,W021,"Queda envolvendo patins de rodas ou para gelo, esqui ou pranchas de rodas - habitação coletiva"
9292,1682,W022,"Queda envolvendo patins de rodas ou para gelo, esqui ou pranchas de rodas - escolas, outras instituições e áreas de administração pública"
9293,1682,W023,"Queda envolvendo patins de rodas ou para gelo, esqui ou pranchas de rodas - área para a prática de esportes e atletismo"
9294,1682,W024,"Queda envolvendo patins de rodas ou para gelo, esqui ou pranchas de rodas - rua e estrada"
9295,1682,W025,"Queda envolvendo patins de rodas ou para gelo, esqui ou pranchas de rodas - áreas de comércio e de serviços"
9296,1682,W026,"Queda envolvendo patins de rodas ou para gelo, esqui ou pranchas de rodas - áreas industriais e em construção"
9297,1682,W027,"Queda envolvendo patins de rodas ou para gelo, esqui ou pranchas de rodas - fazenda"
9298,1682,W028,"Queda envolvendo patins de rodas ou para gelo, esqui ou pranchas de rodas - outros locais especificados"
9299,1682,W029,"Queda envolvendo patins de rodas ou para gelo, esqui ou pranchas de rodas - local não especificado"
9300,1683,W030,Outras quedas no mesmo nível por colisão com ou empurrão por outra pessoa - residência
9301,1683,W031,Outras quedas no mesmo nível por colisão com ou empurrão por outra pessoa - habitação coletiva
9302,1683,W032,"Outras quedas no mesmo nível por colisão com ou empurrão por outra pessoa - escolas, outras instituições e áreas de administração pública"
9303,1683,W033,Outras quedas no mesmo nível por colisão com ou empurrão por outra pessoa - área para a prática de esportes e atletismo
9304,1683,W034,Outras quedas no mesmo nível por colisão com ou empurrão por outra pessoa - rua e estrada
9305,1683,W035,Outras quedas no mesmo nível por colisão com ou empurrão por outra pessoa - áreas de comércio e de serviços
9306,1683,W036,Outras quedas no mesmo nível por colisão com ou empurrão por outra pessoa - áreas industriais e em construção
9307,1683,W037,Outras quedas no mesmo nível por colisão com ou empurrão por outra pessoa - fazenda
9308,1683,W038,Outras quedas no mesmo nível por colisão com ou empurrão por outra pessoa - outros locais especificados
9309,1683,W039,Outras quedas no mesmo nível por colisão com ou empurrão por outra pessoa - local não especificado
9310,1684,W040,"Queda, enquanto estava sendo carregado ou apoiado por outra(s) pessoa(s) - residência"
9311,1684,W041,"Queda, enquanto estava sendo carregado ou apoiado por outra(s) pessoa(s) - habitação coletiva"
9312,1684,W042,"Queda, enquanto estava sendo carregado ou apoiado por outra(s) pessoa(s) - escolas, outras instituições e áreas de administração pública"
9313,1684,W043,"Queda, enquanto estava sendo carregado ou apoiado por outra(s) pessoa(s) - área para a prática de esportes e atletismo"
9314,1684,W044,"Queda, enquanto estava sendo carregado ou apoiado por outra(s) pessoa(s) - rua e estrada"
9315,1684,W045,"Queda, enquanto estava sendo carregado ou apoiado por outra(s) pessoa(s) - áreas de comércio e de serviços"
9316,1684,W046,"Queda, enquanto estava sendo carregado ou apoiado por outra(s) pessoa(s) - áreas industriais e em construção"
9317,1684,W047,"Queda, enquanto estava sendo carregado ou apoiado por outra(s) pessoa(s) - fazenda"
9318,1684,W048,"Queda, enquanto estava sendo carregado ou apoiado por outra(s) pessoa(s) - outros locais especificados"
9319,1684,W049,"Queda, enquanto estava sendo carregado ou apoiado por outra(s) pessoa(s) - local não especificado"
9320,1685,W050,Queda envolvendo uma cadeira de rodas - residência
9321,1685,W051,Queda envolvendo uma cadeira de rodas - habitação coletiva
9322,1685,W052,"Queda envolvendo uma cadeira de rodas - escolas, outras instituições e áreas de administração pública"
9323,1685,W053,Queda envolvendo uma cadeira de rodas - área para a prática de esportes e atletismo
9324,1685,W054,Queda envolvendo uma cadeira de rodas - rua e estrada
9325,1685,W055,Queda envolvendo uma cadeira de rodas - áreas de comércio e de serviços
9326,1685,W056,Queda envolvendo uma cadeira de rodas - áreas industriais e em construção
9327,1685,W057,Queda envolvendo uma cadeira de rodas - fazenda
9328,1685,W058,Queda envolvendo uma cadeira de rodas - outros locais especificados
9329,1685,W059,Queda envolvendo uma cadeira de rodas - local não especificado
9330,1686,W060,Queda de um leito - residência
9331,1686,W061,Queda de um leito - habitação coletiva
9332,1686,W062,"Queda de um leito - escolas, outras instituições e áreas de administração pública"
9333,1686,W063,Queda de um leito - área para a prática de esportes e atletismo
9334,1686,W064,Queda de um leito - rua e estrada
9335,1686,W065,Queda de um leito - áreas de comércio e de serviços
9336,1686,W066,Queda de um leito - áreas industriais e em construção
9337,1686,W067,Queda de um leito - fazenda
9338,1686,W068,Queda de um leito - outros locais especificados
9339,1686,W069,Queda de um leito - local não especificado
9340,1687,W070,Queda de uma cadeira - residência
9341,1687,W071,Queda de uma cadeira - habitação coletiva
9342,1687,W072,"Queda de uma cadeira - escolas, outras instituições e áreas de administração pública"
9343,1687,W073,Queda de uma cadeira - área para a prática de esportes e atletismo
9344,1687,W074,Queda de uma cadeira - rua e estrada
9345,1687,W075,Queda de uma cadeira - áreas de comércio e de serviços
9346,1687,W076,Queda de uma cadeira - áreas industriais e em construção
9347,1687,W077,Queda de uma cadeira - fazenda
9348,1687,W078,Queda de uma cadeira - outros locais especificados
9349,1687,W079,Queda de uma cadeira - local não especificado
9350,1688,W080,Queda de outro tipo de mobília - residência
9351,1688,W081,Queda de outro tipo de mobília - habitação coletiva
9352,1688,W082,"Queda de outro tipo de mobília - escolas, outras instituições e áreas de administração pública"
9353,1688,W083,Queda de outro tipo de mobília - área para a prática de esportes e atletismo
9354,1688,W084,Queda de outro tipo de mobília - rua e estrada
9355,1688,W085,Queda de outro tipo de mobília - áreas de comércio e de serviços
9356,1688,W086,Queda de outro tipo de mobília - áreas industriais e em construção
9357,1688,W087,Queda de outro tipo de mobília - fazenda
9358,1688,W088,Queda de outro tipo de mobília - outros locais especificados
9359,1688,W089,Queda de outro tipo de mobília - local não especificado
9360,1689,W090,"Queda envolvendo equipamento de ""playground"" - residência"
9361,1689,W091,"Queda envolvendo equipamento de ""playground"" - habitação coletiva"
9362,1689,W092,"Queda envolvendo equipamento de ""playground"" - escolas, outras instituições e áreas de administração pública"
9363,1689,W093,"Queda envolvendo equipamento de ""playground"" - área para a prática de esportes e atletismo"
9364,1689,W094,"Queda envolvendo equipamento de ""playground"" - rua e estrada"
9365,1689,W095,"Queda envolvendo equipamento de ""playground"" - áreas de comércio e de serviços"
9366,1689,W096,"Queda envolvendo equipamento de ""playground"" - áreas industriais e em construção"
9367,1689,W097,"Queda envolvendo equipamento de ""playground"" - fazenda"
9368,1689,W098,"Queda envolvendo equipamento de ""playground"" - outros locais especificados"
9369,1689,W099,"Queda envolvendo equipamento de ""playground"" - local não especificado"
9370,1690,W100,Queda em ou de escadas ou degraus - residência
9371,1690,W101,Queda em ou de escadas ou degraus - habitação coletiva
9372,1690,W102,"Queda em ou de escadas ou degraus - escolas, outras instituições e áreas de administração pública"
9373,1690,W103,Queda em ou de escadas ou degraus - área para a prática de esportes e atletismo
9374,1690,W104,Queda em ou de escadas ou degraus - rua e estrada
9375,1690,W105,Queda em ou de escadas ou degraus - áreas de comércio e de serviços
9376,1690,W106,Queda em ou de escadas ou degraus - áreas industriais e em construção
9377,1690,W107,Queda em ou de escadas ou degraus - fazenda
9378,1690,W108,Queda em ou de escadas ou degraus - outros locais especificados
9379,1690,W109,Queda em ou de escadas ou degraus - local não especificado
9380,1691,W110,Queda em ou de escadas de mão - residência
9381,1691,W111,Queda em ou de escadas de mão - habitação coletiva
9382,1691,W112,"Queda em ou de escadas de mão - escolas, outras instituições e áreas de administração pública"
